"masked_pin","period","tax_type","total_turnover","total_operating_expense","total_administrative_expenses","total_financial_expenses","total_other_expenses","gross_tax"
"83fc210e526d6dd05e46a0a05d44676b2ce8d39175d99dd211971866da9b4880","2024",Income Tax - Company,11167935.00,13645.00,1143551.00,4289.00,1207097.00,144250.92
"8e8523d1826afd3a8242da84ce32d7abc2db9b6c08152d7bdf3077820ce47dab","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
df7ee6ebed6f63f76058bb9795e8d575a900c4bf8cffe17e643fc8ac34f1bf0e,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,155550.00
"0583ce8272dcd2a069ac0e79392edd3f7a70666887d218de8c6963c64f93ce20","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,121085.00
"9a5c314e8b53fa4270b147e90508c78cc2bd8ff20dc0d3158bd52667a31e7263","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"5acfb494a78534cc0bf83aab19873d1b396447cb91060eb06681c3b3f7543cd6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"663eb7c893c587413c7da01069f81998f274699a0e0ed4ae1fb00661be8f776b","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,719444.00
"3437917b367e36cb345b5dc53fe00f30e6c340b90dd43476fa416ef98cbd8e99","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,124589.00
ad6dc92ce14ce36338aca1a8293dc715d01c1eae317934f9a6ff845387432592,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"3562293de694612048526c393ef68a960f6ca25c2c5e9d0a773cd11e36d75338","2024",Income Tax - Company,4620687.55,812363.67,876575.70,0.00,0.00,0.00
"2681856df034f1e76c91b89902a290e319d103903023089c553582cf4f5288f6","2023",Income Tax - Company,13119747.52,1239950.00,0.00,8062.15,781455.52,0.00
"000521ad52be953df5b6b0148bdf36ac6152c6ea2e857e416bef941c49c04190","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0002257684dd95df47b11bec35c4606f08fafe6b182cf20144bf56f18c19a105","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"0015f5ad0794b979a4a17528ee161cee2bd4481ec5ce7563ecf66aaaf1242956","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,340861.00
"00199c64afaf88b64333027d0fb0626c0bf99204acda902c41e413e19eb6af2b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"6a5c23618a18c4177582be3950d32822d3a2cc1c63a620f9c913f1d25992ed94","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,62086.00
"6ef7d67275ae9c9d49c9ea791398c56efaf9713aca1c28cdaba49261e7206c49","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,193010.00
b9bf6d73480225db4b50b930d6976a4fc25814f1600b0618d1801140719bb2a4,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,179855.00
b3bb32ec2926788b079e81a65793d04bcd8c2cecb48c568f7fff3a237e35933a,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"6cf47c5d4006efe0168bfaea441b7b8efb9d816fd22ae915f73872d960f726ad","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,200781.00
ac54f3f26c3cbe64485d986e202c287aa22edeaf7577919f22a82a90d8135ed0,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
c4c70b9a7c1cb953302e33e65cfcb3bc9e926946afc3c0bfdd1dade475f8103e,"2023",Income Tax - Resident Individual,1868000.00,5510.00,0.00,1627573.00,324110.00,1371029.00
"0a890ffac42f7fb65e8b0c29ecdb34ea0bd441464f2de421d510e8bbf47c013c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
d9c2430ea6ee4d1225b5c032e509a7f485d1eb53030dcf7318918fa85088939a,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,47455.00
"25e1971cbec1b8f36535d76bf66adfdd7d613ae59f3bfe0af6a5fae306c304aa","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"444d21e5d0863fea94b7783096ba3bd9c5076f82e6cc28cb3becf2b5b79b4859","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,-10000.00
e569b0b061cbe17fc3ada73db882f887704b6f108e9b5a66f6f8201d62525c83,"2023",Income Tax - Company,7862106.00,0.00,10683.00,0.00,6038754.00,543800.72
a110125c600bd700738fa61ac330ad201dfc4efd4cdc25e8c612a03668d914de,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,7768.00
c0391b63497657cd298c27668c04f2c0de1afcfb5b2dca3ec4080afa4e60df5f,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
ec749e8caeed106db00aaef498d16bdf012ac333b566da7be9a2771eeec8862f,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
f8d2af317855a03cf2107c13c5d1eb05198977ed2235c529d7ac7f094857d307,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"5076534dd7d70079c6e87d9aeebdfb7413fb43dec190919dc833750cfe18c281","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,70077.00
"93212840fe9f4b5116f818d57d5de18d1f6cf48b3b345f5813a64a1d442bfddb","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000525021f5d4752c65d493f7be2fea966db56b6584cc00af355d0a93223b1c2","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,174363.00
"00010fb63fdf9003be52ad7e52f09ab0a97c8980d9a424a4745c131c883583b2","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,167532.00
"001abc89a684aa3743b7886ce586bc96bedcdefec97600a059fa2b2daa23cb12","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00199c64afaf88b64333027d0fb0626c0bf99204acda902c41e413e19eb6af2b","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00010fb63fdf9003be52ad7e52f09ab0a97c8980d9a424a4745c131c883583b2","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,153523.00
"001a2cbeac57cb66ebebff3beb7381a4fdc9a9e99bc2139b8a9796ecd14c2dcf","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
ff14a2bf7b4f8284ff4fabddc5eb2de5dab839dceba6716442f45b06bdf2775a,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"03047ff2ac82eb29156af55f784eff078442494bae2899ceb4436c290cd37095","2024",Income Tax - Resident Individual,2067.00,900.00,0.00,150.00,0.00,102.00
"63851f5bea816dd0469af8ce43f3f23bb10433071840ecbafe4d9b4c8339961a","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,363402.00
"41a5f93f622a0fe315937028419cd1dceaaff3ca68b9a3618d4a2e4457069951","2023",Income Tax - Company,1.00,0.00,0.00,0.00,0.00,0.30
"810678feecdd660bb8b1d8aa1b4a6bb142e6dcad360ee471cf8420943ec94e7a","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"245357f2d3f167e0a9bbd31d916ee087079c0c60271c1d801cf53c1a83d963bb","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,39829.00
f088eebcfe6c33058a5634f680de15d3505933fe01fcea446703f80d3f91efbc,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,18686.00
"16af669c08fab615f867562fb4fc4c172d038a9b75709c809a64adce17398d51","2024",Income Tax - Company,4954160.00,829637.00,36757.00,12988.00,3436365.00,191524.05
"41599cd0dc9189192e6358e14966c227b6d82aaa42a6156c0032bf7e66058332","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,335426.00
e52eb14dd3c20acb698878e7139b17a0a9d86f3c2e40be4a753cabb31dde06a7,"2024",Income Tax - Resident Individual,264280.00,224280.00,0.00,0.00,0.00,0.00
bfe5e61e289dca5feb81a16bd394967080608c571c070feec9bc4b787c5b2e14,"2024",Income Tax - Company,1.00,0.00,0.00,0.00,0.00,0.30
f1eda66da38a0d464878553423e8a59bde24fb41cdeac7b179df675737647438,"2023",Income Tax - Company,18196729.00,2750019.00,5558950.00,847891.00,651281.00,248526.45
"6066dd3fb7a0240fb35b8570f31496b7fcc167494d2c70b39359f26c5bc2352e","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,2756374.00
"8fba4758b29e496d8a1feebf2f7229fde4480796c91187b485d67f0ffe5536c8","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,24581.00
"0e7929196ea6dde2bcb95561f72e8f14949220e1f4bb4d84ffb66f66d845bfd1","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,200.00
f76bc0ac06f85644da7b30fbc8e0e81b12bebb9878b73003499efd3bd7dd5cb7,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,225641.00
"58757329a3bc2a9c9c14248c0b90c55edeab7b86973255dfe269cb30fcfd24dc","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,76886.00
"9fcb5342bd746770efe425431e2a19037a890f2770eff052a2f1cb1307c9a336","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,235987.00
"0002d79822c19a8cd9cccc6e5b8374ffbd697239fa76364c1b33cbe0b459f689","2023",Income Tax - Resident Individual,1310.00,1500.00,0.00,100.00,0.00,0.00
"000b8888feb40998fdf42494fe4a55cdca76199f6b23e048fda85be959390bb7","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000e55e93355fa9d1a9c3039b7e79a64cd6db90f122836687527e60e2e7f99cb","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,38865.00
"000fb0e63f230b6513e98b6bdd96871063af50ad573f75af7eb2b8f02942c8e0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,20783.00
"000e55e93355fa9d1a9c3039b7e79a64cd6db90f122836687527e60e2e7f99cb","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,30480.00
"000b8888feb40998fdf42494fe4a55cdca76199f6b23e048fda85be959390bb7","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
a63f2337375ea58b1b65fe35dae19415d7f2d639537b46a02472cc2e41230847,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,66928.00
e955990106567ea049ec0ab8e239759a74e532f00ab3bf48574984be844b46b0,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
e3ff52fdcd915e9e0412dd57b96ff924977cf8362ea9454c7e9c6caccc7af90b,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,87586.00
"814062948d0982c70fb93001c99f097dbbf04f0a1a50ed189512fb43816f137b","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
fb080d4e57d79972d1f248f86aab257dbb30c309679fe7a90056c9cfef3bafe0,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,54937.00
"9d162fbb0cfd78dac2945de557212df24aa254415593d7bef7b4636742d6e8c3","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1431055.00
f2b6f4dcbd53d39d986eed533a1566f9c65058074740d27ac1b650d659f7e8c1,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,210069.00
ecb25cfb39772bbbba58407fc8cfb92b3db142f6a917c5ac06423f561f0efda5,"2023",Income Tax - Resident Individual,926321.00,178000.00,0.00,0.00,0.00,49728.00
"8aba7cd275cdaa5bfecca8a57be4e1b7665466dcec8ea81a802061024ccd55d1","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"26f545d85233cff02e2522fb047faa13a23fcf828dea2132d9544ec6bad19cde","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"8bd3bd7a77554b271ca797cbddae4e0a58d46efd76dadeceace5aa4aa2216716","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,202138.00
"8ab4fc6c308bb62afb22259b97142a68bfc92af713da628abfc393358f2b15b5","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,87052.00
a2dc62c9ff160ce3f8c6207f0d5af79b175128102464fae90be02caa4b61278a,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,94006.00
"3b17f980fb2725048ae69af182c86591403c2841b31084b883fc2a79d96a2597","2023",Income Tax - Company,1.00,0.00,0.00,0.00,0.00,0.00
"001ca718534207d87f17137deca84050970e1ff70c7b654283a3955d87b2e644","2023",Income Tax - Resident Individual,546550.00,539000.00,0.00,6500.00,0.00,574136.00
"001ca718534207d87f17137deca84050970e1ff70c7b654283a3955d87b2e644","2024",Income Tax - Resident Individual,540000.00,145345.00,0.00,0.00,0.00,109046.00
"001c4a95051847ffee15eab4748ee521e9739e1a9da7694f7a4839816fb144cc","2024",Income Tax - Resident Individual,327221.00,69600.00,0.00,0.00,0.00,0.00
"00151f7aa30439cc0dc3fc7044aaa61854614cf7bd46bcd52ff90f0ac568628a","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,363123.00
"000c8e216ab9b88237fb20481f366cf64bb2070e7387217d6ade83e9b4315083","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00139be1ebf702a5088acbbd035920abd1aa81e51ffb6130ccc9f4e153f4ad36","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,19118.00
"001aa004e1ccf67c7f400e2c96bb851d59bda43c4bcc16d5d3d6cbe4e9d7043f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00139be1ebf702a5088acbbd035920abd1aa81e51ffb6130ccc9f4e153f4ad36","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,16308.00
"0011dfc9094c16b837a365ef10d291d7b65f4f4eade1b186cd15cb224c41259d","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,74982.00
"000c8e216ab9b88237fb20481f366cf64bb2070e7387217d6ade83e9b4315083","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000b76a40aae372c03ceed84f9b9a2ded5c23a66f5ba6fa4456c85ee936ffd4d","2023",Income Tax - Company,1328209.61,106040.00,14780.70,12640.00,539440.00,15.71
"001ba2fcc76526b708ccd2df8aaf8e9758e9f7c21b312d642eb2ed93e8cab1ae","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,130935.00
"000b76a40aae372c03ceed84f9b9a2ded5c23a66f5ba6fa4456c85ee936ffd4d","2024",Income Tax - Company,505568.96,28100.00,8451.80,5600.00,279530.00,118.74
"7a7fd38da0521f3d58fd06959c9a75959de1b6f75526241a0a3562c038f30653","2023",Income Tax - Company,49261761.00,236532.00,13713290.00,4874001.00,29335044.00,217979.76
"1dcafd058e200b2a121b2187d8e1bdbf4eb590d5a1d382bc871c66b614afba8e","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"75204a232e98ca7d90fbd828f186dd61a5cca335eb4ed6595539199ca90e725f","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
d61d42ad199b4656e9ed59ef57156d35966c8d6e220beae7cd48f5efdabd1161,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,397362.00
"3d354bd7d52e7171116282f61f9dfa5ad2b91d0d603cb367d0739b1d73ff24e8","2024",Income Tax - Company,19378784.00,1315179.00,7439237.00,203430.00,9833679.00,0.00
"5a12f5ac614c62d2ad25a8658609658470074b60c3c6b610b45c734122078d1c","2023",Income Tax - Company,1119558.00,0.00,74021.00,3030.00,756828.00,0.00
"1cd91615d15b799076dcb99687c9130c1419677f8b3bacb0e9dfa6b356529c14","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
ab711c45265fd9b8c26ef113b50690faaa88e78d3f829a657218d7e02bc3546c,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"9647c55fcd9b67703372cab291d58fca32302cd07928a32b39ed0be55022a195","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,247574.00
f51824fb33fc0711e584261f39e629bed2339282b703569cdc004c18909c04c2,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"049e67bdae37f9fe8a3b3ec2796fd2134f9e98bf736ecb62d3a31306dd0a369e","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,393513.00
edb9625f24d3aa0ceb763876af54fe630611acbd7979b4d1113e68ae0bf83e52,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
b8a863969e7f894f59291e7b8c963f1085a9ee87c048931bb5830ba00c801d17,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,195109.00
"1c635ef60f7e40636de253f12937c02e65d8dcb2488f0cab7e864cd73b5da2f5","2024",Income Tax - Resident Individual,154760.00,128969.25,0.00,0.00,0.00,398498.00
"5a5c9f0118ecf384984fd14def2e98a503142f89ef13ce3d25e791e8edbf0f09","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
d65f93ad1272003b59c29f4ea163938ace9e7156abd3c53c3925cc46948806ed,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000e132f7c40792bb6ab8bddf40f68ae8277a145f8df013bf7d54941d3f2664c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,8371.00
"000931b71c35c1623277451e487fb3e389a82aae9181f753ac488f038693b30d","2024",Income Tax - Company,5526268.57,0.00,200000.00,0.00,0.00,41800.97
"000d4dd2cd04d7102d28bd6ab5f51c6d49344eb1b0ca9d46cbbc298e3741f4f0","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,291279.00
"001ba2fcc76526b708ccd2df8aaf8e9758e9f7c21b312d642eb2ed93e8cab1ae","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,128181.00
"0013a0dbe50d2b92cfdc63913be9c035247e8467aa237bc8e18753ac72019704","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000867305f56b87c4371622d694d19836adbd875e88808dd68b28ef9cf8b2180","2024",Income Tax - Company,11501468.00,1654885.00,4244604.00,33830.00,5507799.00,0.12
"000d4dd2cd04d7102d28bd6ab5f51c6d49344eb1b0ca9d46cbbc298e3741f4f0","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,325171.00
"000afb5ff7dc547d603066f1653d2966f98cea8adfb2e29544ba7408799ed989","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,688450.00
"000867305f56b87c4371622d694d19836adbd875e88808dd68b28ef9cf8b2180","2023",Income Tax - Company,4701034.00,110431.00,2743489.00,0.00,1978371.00,0.00
"000001bdcdd3022ff9f3d0cfc3875f72c8dd7b7343da8728d8eab2a3930bcb05","2023",Income Tax - Resident Individual,1.00,0.00,0.00,0.00,0.00,1.00
"000afb5ff7dc547d603066f1653d2966f98cea8adfb2e29544ba7408799ed989","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,722899.00
"000001bdcdd3022ff9f3d0cfc3875f72c8dd7b7343da8728d8eab2a3930bcb05","2024",Income Tax - Resident Individual,1.00,0.00,0.00,0.00,0.00,1.00
"000e132f7c40792bb6ab8bddf40f68ae8277a145f8df013bf7d54941d3f2664c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1546.00
c809c7eb6c1c67f545b0ce417948927ac3d9e46d9d6cbb326ce5330708a31684,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,631417.00
"009d14017fdf82c00fd65e12fcd6eeff5d054feb79b664e5e16cf21a51e47b99","2023",Income Tax - Company,76929016.00,0.00,153199.00,0.00,5626502.20,219057.90
e2ebdc60513e667e80278a4c89fe7b9e322c183e51739ce7b865d6aae4eb4b76,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,394465.00
"52d491badb64faaf2dc5e67d9176cdc30c833089080861b451f62ca021f42076","2024",Income Tax - Resident Individual,92500.00,0.00,0.00,0.00,0.00,4626.00
"32783b603b88e419d65107448710719c2faeedcf798f0e672a134e86d689c0f8","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
cc06bd36f9a9368e2d828597a62ded720d2269ed1560cb8222fd093450d4609b,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"4950df3a876089b3640970dd8b132f3042cf690b8a005a0b0e27d3111305d311","2024",Income Tax - Resident Individual,978200.00,979008.00,0.00,0.00,0.00,0.00
"832796b9a6b30b837cbe677bca802d9466af189db10ca852a50b451b67176b95","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,12700.00
e5a8c2f9fe161575e67f5b294052f6fd9d38d0680367edee80c6b84358c77724,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,119418.00
"75afada7147a9174b551d306e1e7b3206f7aaab4be05cf56629dac9c07b6d90e","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"94ab38f813e81931474344c805b79df49fa267b96a72f48fbd5cf3f17171b8a6","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,783829.00
"001156fbdcacda47887d3a9e504cc02fc69aa7b961406fa0953d835ecd89516f","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,45660.00
"00186d714ead5500579c05d2c5d601d091528e0b1445e82c60e93d1901700dae","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,265810.00
"00076eaa065a924ccc3aba240caf515b55d3f82bd2786cb5801e5c7c1fc5d104","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"000871072959c74fd248f1aefbf5247af1dea38ef3e1804bba06906a80a225e5","2023",Income Tax - Resident Individual,4586310.00,67500.00,0.00,0.00,1452300.00,114673.00
"00096c452339c7134f9472dae7a3119c80249b892c8e44075782a3b234669d79","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,85657.00
"00194f9958d33361ae32af517fef53341426206bbe42be75bc670b8c34bcf0c6","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00194f9958d33361ae32af517fef53341426206bbe42be75bc670b8c34bcf0c6","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00010f3739e13d09fc1f8c16c0fe860f757327f1f09297e5ae49090d7a0c4095","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,2584.00
e84e2149c40fc1b74c5feb5b85feea522d8012260e7072f8262cd863dd728e7c,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
c62b00adc8fcc88f2527a9bd129061045ce8c45d02c450d5e5dbff1dc259af3a,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,10675.00
e4474edb5904a9de6ba563d9cb98a11e41552716e274bc50cba1f4f2f2055ba8,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
cfa311bb3b3d77706b15fea6bd14ab544d7db2f90864858f8f16462f91f838c6,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
a6084a7f852c1cc21717a97e3f86ee9de73875fdcf05d338bfa4548b30b39bf6,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"9caca4ff977b73386ece845da8fc2915a4a1235dd787128397f5a38a4adc0956","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,193696.00
ef6db78caff7cd1678911407acba3435d062764dbb6ab0781bc86f005764b88c,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,9178.00
be3abca9f905999d41290e54947a8189c41737bed8c555edad02d7a0aeb20868,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,865000.00
"77b1a5705e573db972beb07083396128c6e4dd45adefb4b846169cae454cee27","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,55862.00
"86620882b1ac25086203abce0f5b9874baccc89afa6844fc9f5b72c277d17074","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
fa152b8a356b92dfdec5efadf32a9a4418d5e7b34b9a187fbb71d413b51c7a07,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,129304.00
a6f1a80b2201966a10366f2a78670904d2c5687b492217781b0cfa74c6ded869,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,86676.00
"00098a28ab1ae2afdd894565a4d19febed0d32fa5dc5582144dcdb330a45be0c","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1586.00
"0016143d348cd2b8ecb06a04fc417b61409065a7aec1fa3077c1def1e903f240","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
"00098a28ab1ae2afdd894565a4d19febed0d32fa5dc5582144dcdb330a45be0c","2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,1282.00
"0000d56643fba2abdaa034dc68cfbb5385d98dc4123aac855d72b8f1e921d760","2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,0.00
e29e32ae550b0bc6182110f1da58f3f47195785ea1ac0c6c5f0b0a9f26b18584,"2024",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,522441.00
f72d575cc105e3da80efa45376e6cda57444c531520aab64b25dab73fc7b8e1b,"2023",Income Tax - Resident Individual,0.00,0.00,0.00,0.00,0.00,114605.00
